date,BEVERAGES,BREAD/BAKERY,CLEANING,DAIRY,DELI,GROCERY I,MEATS,PERSONAL CARE,POULTRY,PRODUCE
2017-07-06,150965.0,24758.21,70514.0,38965.0,14597.814,207284.273,19707.792972,12799.0,16472.126998,99395.60498
2017-07-07,178964.0,28049.33897,72133.0,44171.0,19532.795,223152.148,28892.8161,12900.0,29941.38602,114346.5741
2017-07-08,232222.0,32995.155,92724.0,57405.0,20472.40502,289414.594,20379.455023,19561.0,23304.378014,139294.773
2017-07-09,262375.0,40633.641,95296.0,66045.0,22988.216,316177.751,22313.398914,22902.0,26372.148966,156633.9205
2017-07-10,179826.0,29713.900999999998,74690.0,46350.0,16428.321,235318.508,16261.260992,14798.0,18755.417018,118856.99105
2017-07-11,162466.0,26240.07602,65861.0,40586.0,14625.396,208359.298,16907.24601,12309.0,17316.755979,122176.3577
2017-07-12,158262.0,26799.802,57622.0,45493.0,13926.928,203237.328,16141.286948,12160.0,17129.179008,152978.41097
2017-07-13,149968.0,23350.788,48262.0,34485.0,12447.279,182709.476,18059.27095,11265.0,14511.59199,92111.273
2017-07-14,181719.0,26526.85402,54772.0,40997.0,18884.523,209990.75,27462.45407,12443.0,29292.749078,110263.0792
2017-07-15,246513.0,31755.759,73659.0,53472.0,19583.98701,276323.261,20325.562036,20552.0,23068.079015,133166.714
2017-07-16,283097.0,39647.66697,82657.0,63760.0,22569.67,309084.549,21527.66206,23450.0,26360.76801,157883.056
2017-07-17,193199.0,29796.482,63835.0,45904.0,16759.873,241417.015,18332.05697,16488.0,19405.099989,119026.4402
2017-07-18,170182.0,25286.87397,55196.0,40025.0,14636.720998,211924.156,16981.936986,14632.0,17261.54898,118281.401
2017-07-19,163361.0,25960.303,55522.0,44636.0,13756.85101,218927.014,16778.897024,14002.0,16819.620996,150952.69806999998
2017-07-20,163747.0,23985.15398,55415.0,37492.0,13043.531,202736.576,18586.33799,13282.0,16190.329013,97593.16687
2017-07-21,183117.0,25576.58097,58117.0,41364.0,17967.209,217576.952,29939.54318,14559.0,28327.79994,110555.1281
2017-07-22,229380.0,30155.566,72297.0,51050.0,18259.769,269126.244,20568.153023,18575.0,22272.308965,130700.67968
2017-07-23,245466.0,35511.562,80103.0,57689.0,20733.488,297691.697,22392.76494,22385.0,25999.122104000002,146226.4572
2017-07-24,188077.0,29497.73002,64812.0,47914.0,15981.639,240691.265,18858.202036,17042.0,19464.66103,117117.09501
2017-07-25,160403.0,25603.78505,53126.0,39929.0,14122.599,210986.016,16672.487934,13915.0,16769.651937,115457.6587
2017-07-26,156176.0,25293.67002,57371.0,42966.0,13175.858,205754.648,16620.173053,14471.0,16548.68701,145917.9191
2017-07-27,141686.0,22202.827,75347.0,33693.0,11553.986996,196079.18,18518.570956,11769.0,14552.290992,90481.2861
2017-07-28,191922.0,26636.29697,83629.0,41282.0,18126.842,233685.813,27798.671016,13939.0,28521.282225,111948.89
2017-07-29,249085.0,32232.35003,102957.0,53084.0,19142.27,303657.532,20238.47985,22057.0,22477.071864999998,131988.66197
2017-07-30,274030.0,37865.139,113817.0,59432.0,21337.199,328519.734,21829.517,24777.0,25089.244942,146045.795
2017-07-31,195504.0,30381.733,89385.0,46493.0,16678.315,270215.666,18101.85908,18664.0,19707.604996000002,121885.5918
2017-08-01,215546.0,31075.70698,103895.0,48765.0,18713.21,301453.49199999997,21091.8681,22839.0,21794.47202,140895.7281
2017-08-02,204566.0,29808.405,90407.0,50997.0,16545.577,281631.338,20151.530048,22275.0,20374.95491,168636.3691
2017-08-03,156806.0,24495.84399,68226.0,38537.0,14423.675,227658.804,20418.489996,15417.0,17087.54902,96779.92912
2017-08-04,187818.0,28771.1359,61006.0,42872.0,18881.439,244474.234,29885.10598,15392.0,28808.840892,112283.25133
2017-08-05,225481.0,32727.436999999998,75596.0,52289.0,18866.154,292312.398,21418.266,21176.0,22488.516985,130624.3885
2017-08-06,250784.0,38117.948,77829.0,60062.0,21537.071,314408.414,22116.61919,24398.0,25088.214105,144455.714
2017-08-07,179419.0,29332.098,60357.0,44167.0,15485.989,244548.234,17640.57002,17716.0,18578.793968,114001.20483
2017-08-08,160636.0,26226.518,53472.0,38198.0,13814.34,213902.289,15925.54206,14118.0,16944.166948000002,117100.9151
2017-08-09,153010.0,25880.209,50985.0,42374.0,13164.23998,210097.703,16879.122994,14098.0,16484.591012,143806.117
2017-08-10,156449.0,23947.023,45205.0,34648.0,12231.03499,194854.086,19184.93903,11605.0,15056.272956,90194.304
2017-08-11,189111.0,28204.486,55682.0,44909.0,18680.488004,238221.922,26944.09201,15978.0,25318.29799,118738.143
2017-08-12,182318.0,27403.548,57935.0,42854.0,15689.89301,238627.633,17775.650112,15903.0,19134.510058,111788.3509
2017-08-13,202354.0,33262.757,61757.0,50112.0,17593.27402,258442.452,18633.015039,18188.0,20509.265004,125923.8024
2017-08-14,174832.0,28002.457,55032.0,43050.0,14662.741,225355.694,16975.68604,15077.0,18597.50806,115257.59598
2017-08-15,170773.0,29158.19502,58474.0,40707.0,14935.453,224208.125,17928.170944,14787.0,17586.709985999998,125108.971
